TransactionID,UserID,CourseID,TeacherID,UserName,Age_x,Gender_x,Email,CourseName,CourseCategory,CourseLevel,CourseRating,TeacherName,Age_y,Gender_y,Expertise,YearsOfExperience,TeacherRating
TR03275,U02547,C0047,T0025,ryanallen,30,Female,toliver@gmail.com,Course_47,Design,Beginner,4.92,Teacher_25,39,Male,Marketing,29,4.05
TR03276,U01388,C0079,T0100,mnelson,27,Male,jeffreychandler@yahoo.com,Course_79,Design,Intermediate,3.74,Teacher_100,29,Female,Programming,19,3.75
TR03277,U02995,C0110,T0004,larryhunter,16,Male,ashleyday@gmail.com,Course_110,Programming,Advanced,4.2,Teacher_4,45,Female,Design,25,3.4
TR03278,U02678,C0013,T0111,karina24,19,Female,kelly18@outlook.com,Course_13,Marketing,Intermediate,4.05,Teacher_111,28,Female,Programming,20,4.31
TR03279,U01223,C0139,T0079,teresa46,23,Female,brianna85@yahoo.com,Course_139,Design,Beginner,3.69,Teacher_79,59,Male,Programming,1,3.11
TR03280,U00718,C0124,T0032,christopher99,27,Female,mia13@yahoo.com,Course_124,Design,Advanced,4.17,Teacher_32,49,Male,Business,10,3.13
TR03281,U00339,C0109,T0082,emmaallen,29,Male,sbeard@gmail.com,Course_109,Data Science,Intermediate,3.73,Teacher_82,52,Male,Marketing,22,3.8
TR03282,U00659,C0090,T0078,dbennett,33,Male,rebekahjacobson@hotmail.com,Course_90,Data Science,Beginner,4.31,Teacher_78,59,Male,Programming,26,3.94
TR03283,U00962,C0086,T0065,mullenraven,20,Male,jamesgreen@hotmail.com,Course_86,Data Science,Beginner,4.22,Teacher_65,53,Male,Business,28,4.12
TR03284,U00429,C0092,T0106,bmckay,23,Female,anthony19@outlook.com,Course_92,Data Science,Beginner,3.85,Teacher_106,39,Female,Business,28,3.7
TR03285,U00899,C0024,T0061,hallbrian,19,Male,ydavis@hotmail.com,Course_24,Data Science,Intermediate,3.94,Teacher_61,42,Female,Business,19,3.33
TR03286,U00139,C0073,T0020,qharrell,16,Female,daniel87@yahoo.com,Course_73,Data Science,Advanced,3.44,Teacher_20,46,Male,Design,23,3.4
TR03287,U02990,C0004,T0074,timothy15,22,Male,kingtodd@gmail.com,Course_4,Marketing,Intermediate,3.38,Teacher_74,48,Male,Marketing,12,3.3
TR03288,U00542,C0113,T0010,ericjones,32,Male,staceysullivan@outlook.com,Course_113,Marketing,Intermediate,4.06,Teacher_10,48,Female,Design,14,3.47
TR03289,U02105,C0046,T0088,kbrown,32,Female,amcgrath@outlook.com,Course_46,Marketing,Intermediate,4.35,Teacher_88,57,Male,Marketing,1,3.48
TR03290,U01256,C0018,T0034,steelevincent,32,Male,dukematthew@hotmail.com,Course_18,Marketing,Beginner,4.24,Teacher_34,33,Female,Programming,15,3.59
TR03291,U02706,C0043,T0061,brittanygalvan,21,Female,inguyen@outlook.com,Course_43,Programming,Advanced,2.65,Teacher_61,42,Female,Business,19,3.33
TR03292,U02483,C0161,T0092,nicole09,25,Male,ahuang@hotmail.com,Course_161,Design,Advanced,4.57,Teacher_92,46,Female,Design,5,2.87
TR03293,U00384,C0093,T0027,joshuamiller,32,Female,michael54@gmail.com,Course_93,Data Science,Beginner,4.16,Teacher_27,31,Female,Business,26,3.8
TR03294,U02608,C0103,T0040,tiffanylawrence,30,Male,swalsh@gmail.com,Course_103,Programming,Intermediate,3.36,Teacher_40,32,Male,Business,8,3.45
TR03295,U00194,C0124,T0065,carolynpage,35,Male,jacksonandrew@outlook.com,Course_124,Design,Advanced,4.17,Teacher_65,53,Male,Business,28,4.12
TR03296,U02582,C0010,T0033,denisefuller,23,Male,colontonya@gmail.com,Course_10,Programming,Beginner,3.44,Teacher_33,38,Male,Design,6,3.47
TR03297,U02566,C0073,T0068,stevenbennett,30,Female,hayesbradley@outlook.com,Course_73,Data Science,Advanced,3.44,Teacher_68,49,Male,Marketing,26,3.6
TR03298,U02764,C0187,T0071,james00,32,Male,martin08@yahoo.com,Course_187,Programming,Beginner,4.21,Teacher_71,48,Female,Programming,21,3.99
TR03299,U02799,C0031,T0009,tammymoore,17,Male,hannah11@gmail.com,Course_31,Data Science,Intermediate,3.49,Teacher_9,48,Female,Business,8,3.62
TR03300,U02233,C0156,T0016,richardpadilla,28,Male,zsmith@outlook.com,Course_156,Programming,Intermediate,4.35,Teacher_16,26,Female,Design,15,3.38
TR03301,U01896,C0060,T0005,rjones,32,Female,schultzcharles@gmail.com,Course_60,Marketing,Intermediate,3.73,Teacher_5,43,Male,Programming,4,3.0
TR03302,U02340,C0131,T0098,christineyates,20,Male,carnold@outlook.com,Course_131,Data Science,Intermediate,4.51,Teacher_98,27,Male,Business,26,4.33
TR03303,U00732,C0118,T0023,andrew96,22,Male,darryllucas@hotmail.com,Course_118,Business,Intermediate,3.14,Teacher_23,52,Male,Programming,25,3.79
TR03304,U02164,C0183,T0043,robert57,25,Female,lchoi@gmail.com,Course_183,Marketing,Intermediate,4.42,Teacher_43,41,Female,Programming,12,3.78
TR03305,U02873,C0014,T0114,henrychristine,33,Female,qsmith@gmail.com,Course_14,Design,Advanced,4.36,Teacher_114,39,Male,Marketing,16,3.59
TR03306,U00685,C0186,T0089,nwashington,29,Female,tracey29@gmail.com,Course_186,Programming,Intermediate,3.17,Teacher_89,47,Female,Programming,16,3.79
TR03307,U00082,C0143,T0057,susankidd,31,Male,jasonhicks@yahoo.com,Course_143,Programming,Beginner,4.09,Teacher_57,38,Female,Business,13,3.46
TR03308,U02882,C0002,T0051,fgarcia,33,Female,greenekelly@outlook.com,Course_2,Design,Advanced,4.94,Teacher_51,58,Male,Design,15,3.89
TR03309,U02381,C0024,T0013,hhale,31,Female,anthonyorr@yahoo.com,Course_24,Data Science,Intermediate,3.94,Teacher_13,26,Female,Data Science,12,3.46
TR03310,U02605,C0064,T0024,leachkayla,22,Male,jhardin@outlook.com,Course_64,Marketing,Beginner,4.75,Teacher_24,40,Male,Design,26,4.04
TR03311,U02383,C0199,T0011,ewilson,21,Male,oarmstrong@gmail.com,Course_199,Marketing,Advanced,4.05,Teacher_11,27,Female,Programming,16,3.24
TR03312,U00532,C0100,T0052,spencerjennifer,15,Female,walkerheather@gmail.com,Course_100,Design,Advanced,3.3,Teacher_52,34,Female,Programming,3,3.11
TR03313,U01984,C0114,T0115,adamlewis,15,Female,melissa46@hotmail.com,Course_114,Data Science,Beginner,4.08,Teacher_115,53,Female,Data Science,26,4.52
TR03314,U00221,C0024,T0017,lgallagher,27,Male,youngtammy@gmail.com,Course_24,Data Science,Intermediate,3.94,Teacher_17,45,Female,Data Science,28,3.97
TR03315,U00635,C0155,T0037,dmahoney,26,Female,rolsen@yahoo.com,Course_155,Programming,Intermediate,3.57,Teacher_37,44,Male,Programming,28,3.68
TR03316,U01770,C0165,T0013,daviselizabeth,22,Female,bryantmichael@outlook.com,Course_165,Marketing,Intermediate,3.69,Teacher_13,26,Female,Data Science,12,3.46
TR03317,U02371,C0091,T0062,nicole03,34,Female,vellis@gmail.com,Course_91,Data Science,Beginner,4.3,Teacher_62,48,Male,Business,17,3.2
TR03318,U01875,C0167,T0091,williamhardy,30,Male,ortizjoshua@gmail.com,Course_167,Data Science,Advanced,4.35,Teacher_91,59,Male,Business,7,3.23
TR03319,U00003,C0191,T0084,morrisonamanda,33,Female,ganderson@yahoo.com,Course_191,Programming,Advanced,3.46,Teacher_84,33,Female,Business,25,3.41
TR03320,U01718,C0026,T0097,michelledecker,23,Male,kevin26@yahoo.com,Course_26,Business,Advanced,4.55,Teacher_97,38,Female,Programming,12,3.56
TR03321,U00206,C0065,T0106,lisa94,19,Female,morriscindy@outlook.com,Course_65,Marketing,Beginner,2.67,Teacher_106,39,Female,Business,28,3.7
TR03322,U01856,C0120,T0096,cohenlauren,27,Male,michaeljones@outlook.com,Course_120,Business,Advanced,4.37,Teacher_96,59,Female,Marketing,3,2.85
TR03323,U00040,C0004,T0008,briannamurphy,15,Male,ohobbs@gmail.com,Course_4,Marketing,Intermediate,3.38,Teacher_8,35,Female,Programming,1,2.6
TR03324,U02107,C0157,T0056,izimmerman,31,Male,torresmichelle@gmail.com,Course_157,Business,Advanced,3.71,Teacher_56,32,Female,Design,16,3.49
TR03325,U02999,C0001,T0093,rachelmalone,20,Male,rodgerserica@hotmail.com,Course_1,Data Science,Advanced,4.21,Teacher_93,51,Male,Programming,22,3.73
TR03326,U02622,C0050,T0104,michaelmartinez,32,Female,lindakramer@gmail.com,Course_50,Marketing,Advanced,3.45,Teacher_104,33,Male,Data Science,29,3.97
TR03327,U00644,C0110,T0083,montgomerykathleen,20,Female,ymata@hotmail.com,Course_110,Programming,Advanced,4.2,Teacher_83,31,Female,Marketing,16,3.1
TR03328,U01531,C0139,T0070,brianberry,30,Female,diazjessica@gmail.com,Course_139,Design,Beginner,3.69,Teacher_70,33,Female,Design,26,3.66
TR03329,U01908,C0074,T0044,elizabethjackson,19,Male,natashaclark@hotmail.com,Course_74,Business,Advanced,4.88,Teacher_44,28,Female,Marketing,12,3.22
TR03330,U02891,C0187,T0060,ecarlson,27,Female,andrea65@hotmail.com,Course_187,Programming,Beginner,4.21,Teacher_60,40,Male,Design,10,3.96
TR03331,U02667,C0062,T0103,yhenderson,22,Female,joel60@gmail.com,Course_62,Programming,Intermediate,4.05,Teacher_103,51,Male,Business,25,3.9
TR03332,U02144,C0081,T0112,isaiah46,15,Male,larrygray@gmail.com,Course_81,Business,Intermediate,3.39,Teacher_112,54,Female,Programming,5,2.94
TR03333,U00898,C0164,T0041,michelleramos,24,Female,fschwartz@gmail.com,Course_164,Business,Beginner,4.89,Teacher_41,59,Male,Programming,21,3.69
TR03334,U01086,C0056,T0021,zhensley,29,Female,cford@hotmail.com,Course_56,Data Science,Intermediate,3.93,Teacher_21,49,Male,Programming,22,4.37
TR03335,U01280,C0111,T0086,geoffreylong,26,Female,maria44@outlook.com,Course_111,Design,Advanced,3.98,Teacher_86,36,Female,Programming,13,3.37
TR03336,U02609,C0021,T0042,robertwright,15,Male,aberger@outlook.com,Course_21,Marketing,Beginner,4.8,Teacher_42,38,Female,Business,28,3.97
TR03337,U02953,C0141,T0074,hilljacob,21,Male,bdavis@hotmail.com,Course_141,Marketing,Advanced,4.26,Teacher_74,48,Male,Marketing,12,3.3
TR03338,U02396,C0009,T0074,jody90,16,Female,vhanson@gmail.com,Course_9,Programming,Beginner,4.14,Teacher_74,48,Male,Marketing,12,3.3
TR03339,U00671,C0139,T0116,brandonsteele,18,Female,louis72@gmail.com,Course_139,Design,Beginner,3.69,Teacher_116,37,Female,Data Science,26,3.62
TR03340,U01506,C0070,T0029,nancy99,34,Male,wnelson@hotmail.com,Course_70,Design,Intermediate,3.81,Teacher_29,33,Female,Programming,22,3.56
TR03341,U02365,C0129,T0080,nstanton,34,Female,vancefrank@yahoo.com,Course_129,Business,Beginner,4.2,Teacher_80,57,Female,Design,15,3.35
TR03342,U00719,C0118,T0065,diazlinda,25,Female,nmiller@yahoo.com,Course_118,Business,Intermediate,3.14,Teacher_65,53,Male,Business,28,4.12
TR03343,U01072,C0198,T0017,monica52,32,Male,cshields@yahoo.com,Course_198,Programming,Advanced,3.74,Teacher_17,45,Female,Data Science,28,3.97
TR03344,U01956,C0056,T0030,jlong,34,Male,billyanderson@outlook.com,Course_56,Data Science,Intermediate,3.93,Teacher_30,42,Male,Business,17,3.82
TR03345,U01160,C0031,T0026,jbrewer,15,Female,steven39@gmail.com,Course_31,Data Science,Intermediate,3.49,Teacher_26,27,Male,Marketing,22,3.55
TR03346,U00250,C0037,T0053,gregorypierce,21,Male,mark81@hotmail.com,Course_37,Business,Advanced,3.83,Teacher_53,38,Male,Design,23,3.97
TR03347,U02362,C0175,T0110,julie09,33,Female,christopher48@hotmail.com,Course_175,Business,Advanced,3.96,Teacher_110,56,Male,Programming,14,3.75
TR03348,U01893,C0091,T0019,michaelsloan,23,Female,debra53@outlook.com,Course_91,Data Science,Beginner,4.3,Teacher_19,36,Female,Design,2,3.54
TR03349,U01854,C0114,T0053,pruittdavid,16,Male,ryan07@gmail.com,Course_114,Data Science,Beginner,4.08,Teacher_53,38,Male,Design,23,3.97
TR03350,U02855,C0128,T0085,knightmichael,18,Female,jamesmullins@yahoo.com,Course_128,Business,Intermediate,3.51,Teacher_85,32,Female,Design,8,3.05
TR03351,U01504,C0175,T0017,qblack,31,Male,christophermartin@outlook.com,Course_175,Business,Advanced,3.96,Teacher_17,45,Female,Data Science,28,3.97
TR03352,U02533,C0122,T0046,alan48,18,Female,patrick75@hotmail.com,Course_122,Programming,Beginner,3.91,Teacher_46,30,Male,Data Science,7,3.17
TR03353,U01235,C0069,T0104,zacharybell,27,Female,natalieyates@gmail.com,Course_69,Data Science,Intermediate,3.83,Teacher_104,33,Male,Data Science,29,3.97
TR03354,U00044,C0186,T0085,rileyapril,19,Male,wagnermichael@hotmail.com,Course_186,Programming,Intermediate,3.17,Teacher_85,32,Female,Design,8,3.05
TR03355,U02619,C0036,T0053,jason86,24,Female,eross@gmail.com,Course_36,Programming,Advanced,3.35,Teacher_53,38,Male,Design,23,3.97
TR03356,U00583,C0032,T0105,qmarsh,21,Female,carolynbarker@gmail.com,Course_32,Programming,Advanced,3.17,Teacher_105,39,Female,Data Science,14,3.5
TR03357,U01289,C0064,T0104,vwalker,35,Female,lori86@yahoo.com,Course_64,Marketing,Beginner,4.75,Teacher_104,33,Male,Data Science,29,3.97
TR03358,U02943,C0199,T0064,lhiggins,19,Female,wjones@yahoo.com,Course_199,Marketing,Advanced,4.05,Teacher_64,49,Male,Business,19,3.87
TR03359,U00220,C0170,T0045,laura88,20,Male,dlewis@hotmail.com,Course_170,Marketing,Beginner,4.49,Teacher_45,26,Male,Data Science,5,3.33
TR03360,U01926,C0048,T0049,harrisbobby,26,Female,parkerstephanie@hotmail.com,Course_48,Programming,Intermediate,4.56,Teacher_49,42,Female,Marketing,13,3.68
TR03361,U02973,C0081,T0019,goodwinbryan,28,Female,peter36@outlook.com,Course_81,Business,Intermediate,3.39,Teacher_19,36,Female,Design,2,3.54
TR03362,U02449,C0158,T0071,sandraunderwood,32,Male,ymarquez@gmail.com,Course_158,Marketing,Advanced,4.06,Teacher_71,48,Female,Programming,21,3.99
TR03363,U02775,C0149,T0081,kimberly18,24,Female,harrischristina@outlook.com,Course_149,Programming,Intermediate,3.51,Teacher_81,29,Female,Design,2,2.93
TR03364,U00991,C0060,T0065,fernandezkristen,30,Male,stephanieyork@gmail.com,Course_60,Marketing,Intermediate,3.73,Teacher_65,53,Male,Business,28,4.12
TR03365,U02947,C0141,T0037,perezbrittany,18,Female,robin71@yahoo.com,Course_141,Marketing,Advanced,4.26,Teacher_37,44,Male,Programming,28,3.68
TR03366,U01813,C0001,T0070,williamstone,24,Female,amber77@yahoo.com,Course_1,Data Science,Advanced,4.21,Teacher_70,33,Female,Design,26,3.66
TR03367,U00858,C0065,T0026,hperez,20,Male,josephramirez@gmail.com,Course_65,Marketing,Beginner,2.67,Teacher_26,27,Male,Marketing,22,3.55
TR03368,U00804,C0033,T0002,alexander76,24,Female,volson@hotmail.com,Course_33,Business,Advanced,4.41,Teacher_2,39,Female,Business,26,3.49
TR03369,U00490,C0038,T0059,smithjody,33,Male,andrewmiller@gmail.com,Course_38,Business,Advanced,4.83,Teacher_59,45,Female,Programming,28,3.69
TR03370,U01781,C0025,T0096,cortezmorgan,30,Male,lhuynh@gmail.com,Course_25,Data Science,Intermediate,4.03,Teacher_96,59,Female,Marketing,3,2.85
TR03371,U01494,C0154,T0112,twalker,32,Male,hwolfe@outlook.com,Course_154,Data Science,Advanced,4.09,Teacher_112,54,Female,Programming,5,2.94
TR03372,U02986,C0059,T0118,sanchezdustin,16,Male,zfranco@gmail.com,Course_59,Programming,Beginner,3.98,Teacher_118,31,Female,Data Science,21,3.52
TR03373,U02892,C0161,T0005,bsullivan,26,Female,rubiorandy@gmail.com,Course_161,Design,Advanced,4.57,Teacher_5,43,Male,Programming,4,3.0
TR03374,U01706,C0101,T0037,zcarter,17,Female,wallacejoseph@hotmail.com,Course_101,Data Science,Beginner,3.22,Teacher_37,44,Male,Programming,28,3.68
TR03375,U02315,C0127,T0031,marissawright,34,Male,timothy02@gmail.com,Course_127,Business,Intermediate,4.1,Teacher_31,28,Male,Business,20,3.77
TR03376,U00054,C0041,T0076,jessicaparker,22,Female,rosslindsey@hotmail.com,Course_41,Programming,Intermediate,3.88,Teacher_76,41,Female,Design,1,2.86
TR03377,U02576,C0158,T0099,jlucas,17,Female,alicia11@outlook.com,Course_158,Marketing,Advanced,4.06,Teacher_99,25,Female,Data Science,16,3.5
TR03378,U00616,C0057,T0094,joshua33,19,Female,mariacontreras@yahoo.com,Course_57,Data Science,Advanced,3.71,Teacher_94,59,Male,Design,29,3.88
TR03379,U01083,C0177,T0048,markmoore,29,Male,morgan59@gmail.com,Course_177,Marketing,Intermediate,4.09,Teacher_48,53,Female,Business,6,3.53
TR03380,U01849,C0048,T0006,elizabethfloyd,23,Male,meganbenson@hotmail.com,Course_48,Programming,Intermediate,4.56,Teacher_6,47,Male,Programming,13,3.47
TR03381,U00955,C0072,T0015,howardfranco,35,Female,christopher22@hotmail.com,Course_72,Data Science,Intermediate,3.61,Teacher_15,54,Male,Business,23,3.79
TR03382,U02434,C0177,T0015,mooremathew,31,Male,john15@yahoo.com,Course_177,Marketing,Intermediate,4.09,Teacher_15,54,Male,Business,23,3.79
TR03383,U01630,C0175,T0061,laurie24,33,Male,fnichols@gmail.com,Course_175,Business,Advanced,3.96,Teacher_61,42,Female,Business,19,3.33
TR03384,U02782,C0056,T0016,scottferrell,25,Male,petersheidi@hotmail.com,Course_56,Data Science,Intermediate,3.93,Teacher_16,26,Female,Design,15,3.38
TR03385,U02764,C0065,T0020,james00,32,Male,martin08@yahoo.com,Course_65,Marketing,Beginner,2.67,Teacher_20,46,Male,Design,23,3.4
TR03386,U00650,C0012,T0077,xknapp,26,Female,samuelolson@hotmail.com,Course_12,Design,Intermediate,4.06,Teacher_77,32,Male,Business,26,3.62
TR03387,U02348,C0069,T0044,sarahdean,20,Male,richardsonnicholas@yahoo.com,Course_69,Data Science,Intermediate,3.83,Teacher_44,28,Female,Marketing,12,3.22
TR03388,U00395,C0134,T0042,karenholder,22,Female,david38@hotmail.com,Course_134,Business,Advanced,4.49,Teacher_42,38,Female,Business,28,3.97
TR03389,U01360,C0089,T0046,kingdarren,22,Female,wlee@gmail.com,Course_89,Design,Advanced,3.46,Teacher_46,30,Male,Data Science,7,3.17
TR03390,U02641,C0193,T0095,moralesdaniel,30,Male,mitchellmiller@hotmail.com,Course_193,Design,Beginner,3.98,Teacher_95,25,Male,Marketing,23,3.86
TR03391,U02562,C0025,T0034,richardsonryan,18,Male,froberts@hotmail.com,Course_25,Data Science,Intermediate,4.03,Teacher_34,33,Female,Programming,15,3.59
TR03392,U02444,C0001,T0064,karen32,28,Female,donaldlucas@gmail.com,Course_1,Data Science,Advanced,4.21,Teacher_64,49,Male,Business,19,3.87
TR03393,U00371,C0160,T0029,grayandrea,17,Female,jay48@hotmail.com,Course_160,Data Science,Intermediate,3.95,Teacher_29,33,Female,Programming,22,3.56
TR03394,U00858,C0131,T0003,hperez,20,Male,josephramirez@gmail.com,Course_131,Data Science,Intermediate,4.51,Teacher_3,32,Male,Design,7,3.72
TR03395,U00791,C0049,T0009,ggibbs,34,Female,megan67@yahoo.com,Course_49,Marketing,Intermediate,3.87,Teacher_9,48,Female,Business,8,3.62
TR03396,U00658,C0147,T0075,djohnston,23,Female,timothyfarmer@yahoo.com,Course_147,Data Science,Advanced,3.54,Teacher_75,35,Male,Business,21,3.82
TR03397,U02784,C0060,T0075,robrien,23,Male,mario05@yahoo.com,Course_60,Marketing,Intermediate,3.73,Teacher_75,35,Male,Business,21,3.82
TR03398,U01393,C0157,T0025,eric14,30,Male,donna02@hotmail.com,Course_157,Business,Advanced,3.71,Teacher_25,39,Male,Marketing,29,4.05
TR03399,U00384,C0178,T0086,joshuamiller,32,Female,michael54@gmail.com,Course_178,Data Science,Intermediate,3.33,Teacher_86,36,Female,Programming,13,3.37
TR03400,U02110,C0002,T0042,nathaniel05,25,Male,hdelgado@yahoo.com,Course_2,Design,Advanced,4.94,Teacher_42,38,Female,Business,28,3.97
TR03401,U02553,C0073,T0046,richardmoreno,35,Female,elizabeth94@hotmail.com,Course_73,Data Science,Advanced,3.44,Teacher_46,30,Male,Data Science,7,3.17
TR03402,U00239,C0184,T0073,vberg,32,Female,angelagonzalez@outlook.com,Course_184,Design,Beginner,4.23,Teacher_73,32,Female,Design,9,3.05
TR03403,U00195,C0145,T0084,stewartlisa,15,Male,powens@outlook.com,Course_145,Programming,Beginner,3.69,Teacher_84,33,Female,Business,25,3.41
TR03404,U02726,C0188,T0059,hrush,25,Female,vmiller@gmail.com,Course_188,Data Science,Advanced,4.1,Teacher_59,45,Female,Programming,28,3.69
TR03405,U02109,C0110,T0021,monicayoung,23,Male,logan02@hotmail.com,Course_110,Programming,Advanced,4.2,Teacher_21,49,Male,Programming,22,4.37
TR03406,U01153,C0164,T0074,stevenbarron,15,Female,amy11@hotmail.com,Course_164,Business,Beginner,4.89,Teacher_74,48,Male,Marketing,12,3.3
TR03407,U02733,C0061,T0022,lopezangela,31,Male,gonzalezelizabeth@gmail.com,Course_61,Programming,Intermediate,3.64,Teacher_22,51,Female,Data Science,19,3.05
TR03408,U02016,C0017,T0029,wlee,25,Male,zbrooks@hotmail.com,Course_17,Business,Intermediate,3.6,Teacher_29,33,Female,Programming,22,3.56
TR03409,U00156,C0049,T0063,phill,17,Male,natalie68@outlook.com,Course_49,Marketing,Intermediate,3.87,Teacher_63,50,Male,Marketing,24,4.15
TR03410,U00923,C0076,T0073,scott83,29,Female,nataliejackson@gmail.com,Course_76,Data Science,Advanced,4.64,Teacher_73,32,Female,Design,9,3.05
TR03411,U02916,C0188,T0061,shortscott,20,Male,michelleelliott@gmail.com,Course_188,Data Science,Advanced,4.1,Teacher_61,42,Female,Business,19,3.33
TR03412,U02951,C0148,T0064,daniel62,28,Male,smack@hotmail.com,Course_148,Data Science,Advanced,3.32,Teacher_64,49,Male,Business,19,3.87
TR03413,U01610,C0178,T0069,kgarcia,31,Male,michael22@gmail.com,Course_178,Data Science,Intermediate,3.33,Teacher_69,31,Male,Programming,5,3.19
TR03414,U00975,C0131,T0040,kroman,35,Female,jrobinson@hotmail.com,Course_131,Data Science,Intermediate,4.51,Teacher_40,32,Male,Business,8,3.45
TR03415,U01231,C0043,T0075,kpetersen,21,Female,walkerjohn@yahoo.com,Course_43,Programming,Advanced,2.65,Teacher_75,35,Male,Business,21,3.82
TR03416,U02436,C0057,T0001,janet40,16,Male,brownpatty@outlook.com,Course_57,Data Science,Advanced,3.71,Teacher_1,53,Female,Business,28,3.86
TR03417,U01815,C0050,T0117,younggina,30,Male,kristineaton@hotmail.com,Course_50,Marketing,Advanced,3.45,Teacher_117,56,Male,Business,16,3.28
